Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,Continent,Reliable
Libya,3.718667735316211,,2.0530784434834195,,2.8394780473741985,Africa,True
Liechtenstein,1.9493900066449128,,0.0,,1.9294189257142926,Europe,True
Lithuania,3.348499570283838,,1.9084850188786497,,3.22219604630172,Europe,True
Luxembourg,3.855458580386036,,2.0791812460476247,,3.767007363949804,Europe,True
Macao,1.662757831681574,,,,1.662757831681574,Asia,False
Madagascar,4.11132973670415,,2.1492191126553797,,4.025469719061056,Africa,True
Malawi,3.665017825412473,,2.155336037465062,,3.367169488534681,Africa,True
Malaysia,3.957607287060095,,2.0969100130080562,,3.943247125137862,Asia,True
Maldives,3.6900187807886953,,1.2787536009528289,,3.445759836488631,Asia,True
Mali,3.409087369447835,,2.0969100130080562,,3.292256071356476,Africa,True
Malta,3.0149403497929366,,0.9542425094393249,,2.829303772831025,Europe,True
Martinique,2.526339277389844,,1.2041199826559248,,1.9912260756924949,North America,True
Mauritania,3.813580988568192,,2.1958996524092336,,3.7424894645817752,Africa,True
Mauritius,2.53655844257153,,1.0,,2.5237464668115646,Africa,True
Mayotte,3.4868553552769432,,1.591064607026499,,3.452553063228925,Africa,True
Mexico,5.677517529945088,3.812579155409047,4.716053451645766,2.8419848045901137,5.503297567467021,North America,True
Moldova,4.438431585614493,,2.924795995797912,,4.281033367247727,Europe,True
Monaco,2.1172712956557644,,0.6020599913279624,,2.0492180226701815,Europe,True
Mongolia,2.4668676203541096,,,,2.419955748489758,Asia,False
Montenegro,3.5548524343720547,,1.792391689498254,,3.38147609027503,Europe,True
Montserrat,1.1139433523068367,,0.0,,1.0791812460476249,North America,True
Morocco,4.505244969848502,,2.681241237375587,,4.346157302232008,Africa,True
Mozambique,3.350441856535061,,1.2041199826559248,,2.920123326290724,Africa,True
Myanmar,2.5550944485783194,,0.7781512503836436,,2.4927603890268375,Asia,True
Namibia,3.4474681309497557,,1.2041199826559248,,2.7596678446896306,Africa,True
Nepal,4.35395467937171,,1.863322860120456,,4.212533836186607,Asia,True
Netherlands,4.7633306407856715,,3.7893691535914815,,N/A,Europe,False
New Caledonia,1.3617278360175928,,,,1.3424226808222062,Australia/Oceania,False
New Zealand,3.1956229435869368,,1.3424226808222062,,3.182984967003582,Australia/Oceania,True
Nicaragua,3.591287265058499,,2.089905111439398,,3.4643404846276673,North America,True
Niger,3.0633333589517497,,1.8388490907372552,,3.024074987307426,Africa,True
Nigeria,4.664077590185075,,2.9740509027928774,,4.519092613490356,Africa,True
North Macedonia,4.07018568637838,,2.718501688867274,,3.8820689444361483,Europe,True
Norway,3.982225991674675,,2.4082399653118496,,3.9472866446777983,Europe,True
Oman,4.9103949258111115,,2.7067177823367587,,4.86617505797028,Asia,True
Pakistan,5.45350333455738,2.802089257881733,3.7840464158081133,1.146128035678238,5.415387400652117,Asia,True
Palestine,4.1438887581092745,,1.9822712330395684,,3.886829004676982,Asia,True
Panama,4.867178647872928,,3.2065560440990297,,4.676547296313653,North America,True
Papua New Guinea,2.27415784926368,,0.47712125471966244,,1.724275869600789,Australia/Oceania,True
Paraguay,3.8263987821876175,,1.8573324964312685,,3.714413592287121,South America,True
Peru,5.67303197181551,,4.318981064494723,,5.5040234243073565,South America,True
Philippines,5.103410284015338,,3.344195715871435,,4.826832536131677,Asia,True
Poland,4.708989954364339,,3.255272505103306,,4.561137175675386,Europe,True
Portugal,4.720465269808178,,3.2430380486862944,,4.583923882319313,Europe,True
Qatar,5.051731196059849,,2.2600713879850747,,5.039168147635356,Asia,True
Romania,4.782637424133349,,3.424718337331567,,4.475264300605003,Europe,True
Russia,5.945639413418051,,4.171843419579579,,5.838979359542482,Europe,True
Rwanda,3.329194415088451,,0.7781512503836436,,3.113943352306837,Africa,True
Réunion,2.833147111912785,,0.6989700043360189,,2.8000293592441343,Africa,True
Saint Barthelemy,0.9542425094393249,,,,0.7781512503836436,North America,False
Saint Kitts and Nevis,1.2304489213782739,,,,1.2041199826559248,North America,False
Saint Lucia,1.3979400086720377,,,,1.380211241711606,North America,False
Saint Martin,1.724275869600789,,0.47712125471966244,,1.6127838567197355,North America,True
Saint Pierre and Miquelon,0.6020599913279624,,,,0.0,North America,False
Saint Vincent and the Grenadines,1.7481880270062005,,,,1.6901960800285136,North America,False
San Marino,2.8444771757456815,,1.6232492903979006,,2.8175653695597807,Europe,True
Saudi Arabia,5.458278179831789,,3.4955443375464483,,5.3987036951130785,Asia,True
Senegal,4.0415111129593235,,2.359835482339888,,3.865044721693099,Africa,True
Serbia,4.445027874948773,,2.800717078282385,,4.147583582421641,Europe,True
Seychelles,2.100370545117563,,,,2.0969100130080562,Africa,False
Sierra Leone,3.2776092143040914,,1.8325089127062364,,3.15896526038341,Africa,True
Singapore,4.7398016926234865,,1.4313637641589874,,4.686484328979164,Asia,True
Slovakia,3.4092566520389096,,1.4913616938342726,,3.269746373130767,Europe,True
Slovenia,3.351603072419129,,2.100370545117563,,3.284881714655453,Europe,True
Somalia,3.508798965403905,,1.968482948553935,,3.2375437381428744,Africa,True
South Africa,5.742872750630498,,4.00902574208691,,5.6069915285261684,Africa,True
South Korea,4.164293359314462,1.5563025007672873,2.484299839346786,0.0,4.134878045195129,Asia,True
South Sudan,3.3914644118391033,,1.6720978579357175,,3.070037866607755,Africa,True
Spain,5.558038616704223,,4.4548905728112365,,N/A,Europe,False
Sri Lanka,3.453471233722936,,1.0413926851582251,,3.4109458586877746,Asia,True
Sudan,4.0753279341632584,,2.888179493918325,,3.795393334931289,Africa,True
Suriname,3.36285930295868,,1.462397997898956,,3.1925674533365456,South America,True
Sweden,4.915521188524368,,3.760648619581356,,N/A,Europe,False
Switzerland,4.561709447291157,,3.2979792441593623,,4.505149978319906,Europe,True
Syria,3.0511525224473814,,1.6989700043360187,,2.519827993775719,Asia,True
São Tomé and Príncipe,2.9434945159061026,,1.1760912590556813,,2.9030899869919438,Africa,True
Taiwan,2.681241237375587,0.0,0.8450980400142568,,2.6464037262230695,Asia,True
Tajikistan,3.886829004676982,,1.792391689498254,,3.811843006176477,Asia,True
Tanzania,2.7067177823367587,,1.3222192947339193,,2.2624510897304293,Africa,True
Thailand,3.5251744278352715,0.47712125471966244,1.7634279935629373,,3.4984484031739997,Asia,True
Timor-Leste,1.3979400086720377,,,,1.380211241711606,Asia,False
Togo,3.0195316845312554,,1.3617278360175928,,2.857935264719429,Africa,True
Trinidad and Tobago,2.439332693830263,,0.9030899869919435,,2.130333768495006,North America,True
Tunisia,3.2247919564926817,,1.7075701760979363,,3.1000257301078626,Africa,True
Turkey,5.379526688675471,,3.765594055319445,,5.347634402731476,Asia,True
Turks and Caicos,2.230448921378274,,0.3010299956639812,,1.591064607026499,North America,True
UAE,4.794488046659169,,2.5514499979728753,,4.75008392111362,Asia,True
UK,5.491029541714097,,4.66806893381985,,N/A,Europe,False
USA,6.711812288753253,2.5276299008713385,5.21767867504517,0.6020599913279624,6.421385573207982,North America,True
Uganda,3.1027766148834415,,0.7781512503836436,,3.0472748673841794,Africa,True
Ukraine,4.9017306917292185,,3.2739267801005254,,4.640033992555921,Europe,True
Uruguay,3.125481265700594,,1.568201724066995,,3.0461047872460387,South America,True
Uzbekistan,4.479963798978251,2.7363965022766426,2.278753600952829,0.47712125471966244,4.328705711568874,Asia,True
Vatican City,1.0791812460476249,,,,1.0791812460476249,Europe,False
Venezuela,4.397261980280511,,2.3324384599156054,,4.125676410382333,South America,True
Vietnam,2.9095560292411755,,1.0,,2.59659709562646,Asia,True
Western Sahara,1.0,,0.0,,0.9030899869919435,Africa,True
Yemen,3.2545480771089736,,2.709269960975831,,2.9590413923210934,Asia,True
Zambia,3.897791981939225,,2.307496037913213,,3.808278509582768,Africa,True
Zimbabwe,3.6603910984024672,,2.0086001717619175,,3.15106325335375,Africa,True
World,7.296823437638277,4.222742476026601,5.8630675627240265,2.9370161074648142,7.097534288038381,,False
