Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,Continent,Reliable
Somalia,3.508798965403905,,1.968482948553935,,3.2375437381428744,Africa,True
South Africa,5.730930782214431,,3.9824521513849898,,5.588065438034838,Africa,True
South Korea,4.161936705245781,1.3010299956639813,2.481442628502305,0.0,4.131714878465068,Asia,True
South Sudan,3.3891660843645326,,1.6720978579357175,,3.070037866607755,Africa,True
Spain,5.54965299067056,,4.45484486000851,,N/A,Europe,False
Sri Lanka,3.4531653925258574,,1.0413926851582251,,3.4050046650503694,Asia,True
Sudan,4.071145290451083,,2.8825245379548803,,3.791971201020768,Africa,True
Suriname,3.321391278311689,,1.462397997898956,,3.160168292958512,South America,True
Sweden,4.913639040158131,,3.760874638052189,,N/A,Europe,False
Switzerland,4.557603433787706,,3.297760511099134,,4.4996870826184034,Europe,True
Syria,2.9995654882259823,,1.6812412373755872,,2.4927603890268375,Asia,True
São Tomé and Príncipe,2.9434945159061026,,1.1760912590556813,,2.9014583213961123,Africa,True
Taiwan,2.678518379040114,,0.8450980400142568,,2.6464037262230695,Asia,True
Tajikistan,3.884512159190394,,1.792391689498254,,3.8090881313463463,Asia,True
Tanzania,2.7067177823367587,,1.3222192947339193,,2.2624510897304293,Africa,True
Thailand,3.5224442335063197,,1.7634279935629373,,3.498034723687027,Asia,True
Timor-Leste,1.3979400086720377,,,,1.380211241711606,Asia,False
Togo,3.0051805125037805,,1.3424226808222062,,2.8432327780980096,Africa,True
Trinidad and Tobago,2.322219294733919,,0.9030899869919435,,2.130333768495006,North America,True
Tunisia,3.215373152783422,,1.7075701760979363,,3.09377178149873,Africa,True
Turkey,5.375233678259718,,3.763278211018979,,5.343499185471121,Asia,True
Turks and Caicos,2.110589710299249,,0.3010299956639812,,1.591064607026499,North America,True
UAE,4.791304593857039,,2.5490032620257876,,4.746159172874277,Asia,True
UK,5.488739621710975,,4.666639640846039,,N/A,Europe,False
USA,6.701756081032129,,5.211665071048187,,6.411058463930549,North America,True
Uganda,3.0874264570362855,,0.6989700043360189,,3.042181594515766,Africa,True
Ukraine,4.8854064566840085,,3.2598326990634834,,4.628634109478297,Europe,True
Uruguay,3.119915410257991,,1.568201724066995,,3.0330214446829107,South America,True
Uzbekistan,4.452016565962548,,2.2430380486862944,,4.28535474103037,Asia,True
Vatican City,1.0791812460476249,,,,1.0791812460476249,Europe,False
Venezuela,4.348285387522612,,2.290034611362518,,4.0844332767865446,South America,True
Vietnam,2.873320601815399,,1.0,,2.593286067020457,Asia,True
Western Sahara,1.0,,0.0,,0.9030899869919435,Africa,True
Yemen,3.2474822606770544,,2.7058637122839193,,2.9532763366673045,Asia,True
Zambia,3.855155577176994,,2.298853076409707,,3.762378429311964,Africa,True
Zimbabwe,3.637389650129212,,1.9242792860618816,,3.1017470739463664,Africa,True
World,7.284386873527337,3.824581376233483,5.8558067729304835,2.9138138523837167,7.084435279127638,,False
