Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,Continent,Reliable
Burundi,2.6020599913279625,,0.0,,2.482873583608754,Africa,True
Cabo Verde,3.444044795918076,,1.462397997898956,,3.3100557377508912,Africa,True
Cambodia,2.3909351071033793,0.47712125471966244,,,2.3324384599156054,Asia,False
Cameroon,4.248414697348722,,2.5921767573958667,,4.185258765296585,Africa,True
Canada,5.075492214940131,,3.952792443044092,,5.014667518785595,North America,False
Caribbean Netherlands,1.1139433523068367,,,,0.8450980400142568,North America,False
Cayman Islands,2.307496037913213,,0.0,,2.305351369446624,North America,True
Central African Republic,3.66661156841903,,1.7708520116421442,,3.2345172835126865,Africa,True
Chad,2.9740509027928774,,1.8808135922807914,,2.9232440186302764,Africa,True
Channel Islands,2.775974331129369,,1.6720978579357175,,2.7267272090265724,Europe,True
Chile,5.56682035108568,,3.9981721219394406,,5.534239391314803,South America,True
China,4.9273498285355135,1.4913616938342726,3.6659560294539566,,4.898302745459011,Asia,True
Colombia,5.564897941626728,,4.088136088700551,,5.297749571553751,South America,True
Comoros,2.597695185925512,,0.8450980400142568,,2.5477747053878224,Africa,True
Costa Rica,4.3440187377459125,,2.3384564936046046,,3.861295393526696,North America,True
Croatia,3.737669627356642,,2.1903316981702914,,3.6774244377012475,Europe,True
Cuba,3.4516329474569907,,1.9444826721501687,,3.3854275148051305,North America,True
Curaçao,1.4913616938342726,,0.0,,1.4771212547196624,North America,True
Cyprus,3.0870712059065353,,1.2787536009528289,,2.932473764677153,Asia,True
Czechia,4.256717745977487,,2.5899496013257077,,4.105476121121821,Europe,True
DR Congo,3.9710437918360286,,2.3384564936046046,,3.912434633375575,Africa,True
Denmark,4.159627340658673,,2.7902851640332416,,4.108565023732835,Europe,True
Djibouti,3.727378569451489,,1.7708520116421442,,3.7061201097027037,Africa,True
Dominica,1.255272505103306,,,,1.255272505103306,North America,False
Dominican Republic,4.890471320267902,,3.1000257301078626,,4.616926903478089,North America,True
Ecuador,4.963641464327151,,3.7706311277778064,,4.854081243829729,South America,True
Egypt,4.97839509946502,,3.696443763138999,,4.703746933315467,Africa,True
El Salvador,4.29101345396538,,2.72916478969277,1.2041199826559248,3.9727580839035395,North America,True
Equatorial Guinea,3.683137131483007,,1.919078092376074,,3.338854746252323,Africa,True
Eritrea,2.45484486000851,,,,2.3891660843645326,Africa,False
Estonia,3.3289908554494287,,1.7993405494535817,,3.291368850451583,Europe,True
Eswatini,3.4823017672234426,,1.7481880270062005,,3.1690863574870227,Africa,True
Ethiopia,4.331467788291031,,2.57978359661681,,3.9738203243526837,Africa,True
Falkland Islands,1.1139433523068367,,,,1.1139433523068367,South America,False
Faroe Islands,2.4638929889859074,,,,2.285557309007774,Europe,False
Fiji,1.4313637641589874,,0.0,,1.255272505103306,Australia/Oceania,True
Finland,3.878176980491506,,2.519827993775719,,3.843855422623161,Europe,True
France,5.296491876572559,,4.48178648796754,,4.918219119435931,Europe,False
French Guiana,3.9140256516963285,,1.6720978579357175,,3.864511081058392,South America,True
French Polynesia,1.8388490907372552,,,,1.792391689498254,Australia/Oceania,False
Gabon,3.8988896559265864,,1.7075701760979363,,3.756179516843809,Africa,True
Gambia,3.037426497940624,,1.2787536009528289,,2.164352855784437,Africa,True
Georgia,3.084933574936716,0.47712125471966244,1.2304489213782739,,2.998259338423699,Asia,True
Germany,5.33508663590399,,3.9663294951638783,,5.295347148333618,Europe,True
Ghana,4.603111880545757,,2.3138672203691533,,4.563931758318119,Africa,True
Gibraltar,2.278753600952829,,,,2.2648178230095364,Europe,False
Greece,3.7218106152125467,,2.322219294733919,,3.137986732723532,Europe,True
Greenland,1.146128035678238,,,,1.146128035678238,North America,False
Grenada,1.380211241711606,,,,1.3617278360175928,North America,False
Guadeloupe,2.462397997898956,,1.146128035678238,,2.2695129442179165,North America,True
Guatemala,4.742489464581775,,3.336059277866349,,4.6348298023739,North America,True
Guinea,3.8908120989551245,,1.6989700043360187,,3.832508912706236,Africa,True
Guinea-Bissau,3.307923703611882,,1.4313637641589874,,2.974971994298069,Africa,True
Guyana,2.7307822756663893,,1.3424226808222062,,2.2764618041732443,South America,True
Haiti,3.8807564445102103,1.2304489213782739,2.247973266361807,0.7781512503836436,3.6895752157599384,North America,True
Honduras,4.6661902641189865,2.785329835010767,3.1658376246901283,1.2787536009528289,3.803115554890027,North America,True
Hong Kong,3.5953859808091417,,1.662757831681574,,3.4183012913197452,Asia,False
Hungary,3.667733052533267,1.505149978319906,2.7795964912578244,,3.5429498488141786,Europe,True
Iceland,3.290479813330673,,1.0,,3.2631624649622166,Europe,True
India,6.3200991137658145,3.463743721247059,4.629429988036405,1.380211241711606,6.155062619223921,Asia,True
Indonesia,5.083595775321616,,3.747644819328248,,4.88962100168769,Asia,True
Iran,5.508619935120593,,4.25844571038665,,5.446729729941099,Asia,True
Iraq,5.1585554689844075,,3.718999637878718,,5.013667072268098,Asia,True
Ireland,4.422753941301348,,3.248463717551032,,4.368547197567657,Europe,True
Isle of Man,2.526339277389844,,1.380211241711606,,2.494154594018443,Europe,True
Israel,4.908436761255187,,2.7641761323903307,,4.742827213849982,Asia,True
Italy,5.397515930273761,,4.5464192668351915,,5.304580996367066,Europe,True
Ivory Coast,4.218115186304549,,2.0170333392987803,,4.107277822859771,Africa,True
Jamaica,2.9943171526696366,1.462397997898956,1.1139433523068367,0.0,2.8721562727482928,North America,True
Japan,4.641622816029231,,3.0141003215196207,,4.479330527707678,Asia,True
Jordan,3.0923696996291206,,1.0413926851582251,,3.0711452904510828,Asia,True
Kazakhstan,4.990467614225798,2.957607287060095,3.024485667699167,,4.854967608965709,Asia,True
Kenya,4.400330721897444,,2.615950051656401,,4.046026669702541,Africa,True
Kuwait,4.849585237170849,,2.673020907128896,,4.7946971268919985,Asia,True
Kyrgyzstan,4.597377025474375,2.611723308007342,3.1640552918934515,0.9030899869919435,4.492229415365499,Asia,True
Laos,1.3010299956639813,,,,1.2787536009528289,Asia,False
Latvia,3.1099158630237933,0.8450980400142568,1.505149978319906,,3.0293837776852097,Europe,True
Lebanon,3.7745899502647946,,1.845098040014257,,3.3100557377508912,Asia,True
Lesotho,2.870403905279027,,1.3617278360175928,,2.2430380486862944,Africa,True
Liberia,3.089905111439398,,1.8920946026904804,,2.848189116991399,Africa,True
Libya,3.705778212828598,,2.03342375548695,,2.8195439355418688,Africa,True
Liechtenstein,1.9493900066449128,,0.0,,1.9294189257142926,Europe,True
Lithuania,3.3412366232386925,,1.9084850188786497,,3.2195845262142546,Europe,True
Luxembourg,3.8520528086978505,,2.0755469613925306,,3.767007363949804,Europe,True
Macao,1.662757831681574,,,,1.662757831681574,Asia,False
Madagascar,4.10407720615511,,2.130333768495006,,4.017534159437198,Africa,True
Malawi,3.6603910984024672,,2.1367205671564067,,3.3392526340327,Africa,True
Malaysia,3.957271979992943,,2.0969100130080562,,3.9409147375802855,Asia,True
Maldives,3.6784273224338673,,1.2787536009528289,,3.439963935920905,Asia,True
Mali,3.40840957846843,,2.0969100130080562,,3.291368850451583,Africa,True
Malta,2.9978230807457256,,0.9542425094393249,,2.829303772831025,Europe,True
Martinique,2.526339277389844,,1.2041199826559248,,1.9912260756924949,North America,True
Mauritania,3.812779707008964,,2.1958996524092336,,3.735838334317074,Africa,True
Mauritius,2.53655844257153,,1.0,,2.5237464668115646,Africa,True
Mayotte,3.4868553552769432,,1.591064607026499,,3.452553063228925,Africa,True
Mexico,5.671549561697823,3.8271753482986925,4.710210478702352,2.8998205024270964,5.496079591179941,North America,True
Moldova,4.431202884556517,,2.921686475483602,,4.276875221131548,Europe,True
Monaco,2.1072099696478683,,0.6020599913279624,,2.0211892990699383,Europe,True
Mongolia,2.4668676203541096,,,,2.4149733479708178,Asia,False
Montenegro,3.550105999347593,,1.7853298350107671,,3.3609718837259357,Europe,True
Montserrat,1.1139433523068367,,0.0,,1.0,North America,True
Morocco,4.486600479306201,,2.663700925389648,,4.333406966873917,Africa,True
Mozambique,3.344981413927258,,1.1760912590556813,,2.9175055095525466,Africa,True
Myanmar,2.5550944485783194,,0.7781512503836436,,2.4899584794248346,Asia,True
Namibia,3.4474681309497557,,1.2041199826559248,,2.7596678446896306,Africa,True
Nepal,4.34662676753156,,1.845098040014257,,4.199041734461483,Asia,True
Netherlands,4.759675397571465,,3.7891574919114395,,N/A,Europe,False
New Caledonia,1.3424226808222062,,,,1.3424226808222062,Australia/Oceania,False
New Zealand,3.1956229435869368,,1.3424226808222062,,3.182984967003582,Australia/Oceania,True
Nicaragua,3.591287265058499,,2.089905111439398,,3.4643404846276673,North America,True
Niger,3.061829307294699,,1.8388490907372552,,3.024074987307426,Africa,True
Nigeria,4.659792641395141,,2.971275848738105,,4.513710231475067,Africa,True
North Macedonia,4.062732363205394,,2.7151673578484576,,3.881213416255019,Europe,True
Norway,3.9800488450649567,,2.4082399653118496,,3.9472866446777983,Europe,True
Oman,4.9088441016277,,2.7007037171450192,,4.858915987351028,Asia,True
Pakistan,5.452533148034165,2.9253120914996495,3.783045572114693,1.2041199826559248,5.414311379825343,Asia,True
Palestine,4.137417414990392,,1.9731278535996986,,3.857935264719429,Asia,True
Panama,4.860697274052039,,3.2016701796465816,,4.669084326621116,North America,True
Papua New Guinea,2.27415784926368,,0.47712125471966244,,1.724275869600789,Australia/Oceania,True
Paraguay,3.8134475442648212,,1.8388490907372552,,3.709524355876341,South America,True
Peru,5.666400967356839,,4.314899024273395,,5.497388595831439,South America,True
Philippines,5.089035652726769,,3.336059277866349,,4.825114404507068,Asia,True
Poland,4.7017751536789865,,3.252124552505644,,4.556796832486183,Europe,True
Portugal,4.7189249819142685,,3.2420442393695508,,4.580776765920161,Europe,True
Qatar,5.050700621156778,,2.255272505103306,,5.037991907858392,Asia,True
Romania,4.772856908856591,,3.4176377396522297,,4.466704544030668,Europe,True
Russia,5.94306644084947,,4.168055303459139,,5.834796971579148,Europe,True
Rwanda,3.3279716236230104,,0.6989700043360189,,3.11293997608408,Africa,True
Réunion,2.829303772831025,,0.6989700043360189,,2.8000293592441343,Africa,True
Saint Barthelemy,0.9542425094393249,,,,0.7781512503836436,North America,False
Saint Kitts and Nevis,1.2304489213782739,,,,1.2041199826559248,North America,False
Saint Lucia,1.3979400086720377,,,,1.380211241711606,North America,False
Saint Martin,1.724275869600789,,0.47712125471966244,,1.6127838567197355,North America,True
Saint Pierre and Miquelon,0.6020599913279624,,,,0.0,North America,False
Saint Vincent and the Grenadines,1.7481880270062005,,,,1.6901960800285136,North America,False
San Marino,2.8444771757456815,,1.6232492903979006,,2.8175653695597807,Europe,True
Saudi Arabia,5.456051587300985,,3.490379920003179,,5.396108641587768,Asia,True
Senegal,4.036908222920219,,2.3521825181113627,,3.8564872128686307,Africa,True
Serbia,4.44103494628343,,2.7965743332104296,,4.147583582421641,Europe,True
Seychelles,2.100370545117563,,,,2.0969100130080562,Africa,False
Sierra Leone,3.2757719001649312,,1.8325089127062364,,3.156851901070011,Africa,True
Singapore,4.7398016926234865,2.12057393120585,1.4313637641589874,,4.684055016600261,Asia,True
Slovakia,3.4019172505175748,,1.4913616938342726,,3.266231696689893,Europe,True
Slovenia,3.348888723071438,,2.0969100130080562,,3.284881714655453,Europe,True
Somalia,3.508798965403905,,1.968482948553935,,3.2375437381428744,Africa,True
South Africa,5.736775647139098,,3.9960298284110767,,5.5963320401515935,Africa,True
South Korea,4.163221026715578,1.6334684555795864,2.482873583608754,0.0,4.134463991534289,Asia,True
South Sudan,3.3891660843645326,,1.6720978579357175,,3.070037866607755,Africa,True
Spain,5.558038616704223,,4.4548905728112365,,N/A,Europe,False
Sri Lanka,3.4531653925258574,,1.0413926851582251,,3.4109458586877746,Asia,True
Sudan,4.0753279341632584,,2.888179493918325,,3.795393334931289,Africa,True
Suriname,3.343014497150768,,1.462397997898956,,3.1775364999298623,South America,True
Sweden,4.915521188524368,,3.760648619581356,,N/A,Europe,False
Switzerland,4.55953558148424,,3.2979792441593623,,4.503790683057181,Europe,True
Syria,3.0253058652647704,,1.6812412373755872,,2.4927603890268375,Asia,True
São Tomé and Príncipe,2.9434945159061026,,1.1760912590556813,,2.902546779313991,Africa,True
Taiwan,2.680335513414563,0.3010299956639812,0.8450980400142568,,2.6464037262230695,Asia,True
Tajikistan,3.886829004676982,,1.792391689498254,,3.811843006176477,Asia,True
Tanzania,2.7067177823367587,,1.3222192947339193,,2.2624510897304293,Africa,True
Thailand,3.5247854493212225,0.47712125471966244,1.7634279935629373,,3.4983105537896004,Asia,True
Timor-Leste,1.3979400086720377,,,,1.380211241711606,Asia,False
Togo,3.011993114659257,,1.3424226808222062,,2.8512583487190755,Africa,True
Trinidad and Tobago,2.3521825181113627,,0.9030899869919435,,2.130333768495006,North America,True
Tunisia,3.219060332448861,,1.7075701760979363,,3.09725730969342,Africa,True
Turkey,5.377397326769886,,3.764400322956388,,5.34551879793817,Asia,True
Turks and Caicos,2.230448921378274,1.462397997898956,0.3010299956639812,,1.591064607026499,North America,True
UAE,4.792818769169239,,2.5514499979728753,,4.7483043403083025,Asia,True
UK,5.48996550678678,,4.667555677069314,,N/A,Europe,False
USA,6.70720794269552,2.3502480183341627,5.2151191670174795,1.0,6.417879721672912,North America,True
Uganda,3.0982975364946976,,0.7781512503836436,,3.0464951643347082,Africa,True
Ukraine,4.9017306917292185,3.1728946977521764,3.2739267801005254,1.4313637641589874,4.640033992555921,Europe,True
Uruguay,3.1222158782728267,,1.568201724066995,,3.0394141191761372,South America,True
Uzbekistan,4.469218000420631,2.60422605308447,2.2671717284030137,0.6020599913279624,4.309204179670408,Asia,True
Vatican City,1.0791812460476249,,,,1.0791812460476249,Europe,False
Venezuela,4.383204771148647,,2.3180633349627615,,4.095866453478543,South America,True
Vietnam,2.89707700320942,,1.0,,2.59659709562646,Asia,True
Western Sahara,1.0,,0.0,,0.9030899869919435,Africa,True
Yemen,3.2543063323312857,,2.709269960975831,,2.957607287060095,Asia,True
Zambia,3.874249822778403,,2.3010299956639813,,3.796851749049887,Africa,True
Zimbabwe,3.6484575942825224,,2.0086001717619175,,3.128722284338427,Africa,True
World,7.291051206434399,4.24799780208012,5.859801546327289,3.0043213737826426,7.091415204835258,,False
